row_id,organisasi_id,kode_skpd,nama_skpd,tipe_organisasi,kode_urusan,nama_urusan,kategori_urusan,kode_rekening,kode_akun,kode_kelompok,kode_jenis,kode_objek,kode_rincian,kode_sub_rincian,level,nama_level,klasifikasi_akun,kategori_belanja,uraian,indikator,jumlah_rp,halaman_sumber,lampiran,tahun_anggaran,sumber_data
9004,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah ASN yang Mendapatkan Pembinaan Kedisiplinan,6310000.0,828,II,2025,RINCIAN_APBD
9005,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0007,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0007,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Honorarium Rohaniwan,: Jumlah ASN yang Mendapatkan Pembinaan Kedisiplinan,1600000.0,828,II,2025,RINCIAN_APBD
9006,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,: Jumlah Laporan Hasil Pengelolaan Penyelesaian Pelanggaran Disiplin ASN,1554476.0,828,II,2025,RINCIAN_APBD
9007,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0025,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0025,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,: Jumlah Laporan Hasil Pengelolaan Penyelesaian Pelanggaran Disiplin ASN,1126796.0,828,II,2025,RINCIAN_APBD
9008,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah Laporan Hasil Pengelolaan Penyelesaian Pelanggaran Disiplin ASN,1776885.0,828,II,2025,RINCIAN_APBD
9009,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0029,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0029,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer,: Jumlah Laporan Hasil Pengelolaan Penyelesaian Pelanggaran Disiplin ASN,4050000.0,828,II,2025,RINCIAN_APBD
9010,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah Laporan Hasil Pengelolaan Penyelesaian Pelanggaran Disiplin ASN,12141000.0,828,II,2025,RINCIAN_APBD
9011,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.01.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.01,5.1.01.01.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Gaji Pokok PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,5331742500.0,829,II,2025,RINCIAN_APBD
9012,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.01.0002,5,5.1,5.1.01,5.1.01.01,5.1.01.01.01,5.1.01.01.01.0002,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Gaji Pokok PPPK,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,186502090000.0,829,II,2025,RINCIAN_APBD
9013,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.02.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.02,5.1.01.01.02.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan Keluarga PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,500111850.0,829,II,2025,RINCIAN_APBD
9014,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.02.0002,5,5.1,5.1.01,5.1.01.01,5.1.01.01.02,5.1.01.01.02.0002,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan Keluarga PPPK,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,136995547.0,829,II,2025,RINCIAN_APBD
9015,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.03.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.03,5.1.01.01.03.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan Jabatan PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,279860000.0,829,II,2025,RINCIAN_APBD
9016,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.04.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.04,5.1.01.01.04.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan Fungsional PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,61152000.0,829,II,2025,RINCIAN_APBD
9017,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.04.0002,5,5.1,5.1.01,5.1.01.01,5.1.01.01.04,5.1.01.01.04.0002,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan Fungsional PPPK,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,176120000.0,829,II,2025,RINCIAN_APBD
9018,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.05.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.05,5.1.01.01.05.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan Fungsional Umum PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,189070000.0,829,II,2025,RINCIAN_APBD
9019,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.06.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.06,5.1.01.01.06.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan Beras PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,303408000.0,829,II,2025,RINCIAN_APBD
9020,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.06.0002,5,5.1,5.1.01,5.1.01.01,5.1.01.01.06,5.1.01.01.06.0002,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan Beras PPPK,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,52416000.0,829,II,2025,RINCIAN_APBD
9021,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.07.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.07,5.1.01.01.07.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan PPh/Tunjangan Khusus PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,8400000.0,829,II,2025,RINCIAN_APBD
9022,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.08.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.08,5.1.01.01.08.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Pembulatan Gaji PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,570400.0,829,II,2025,RINCIAN_APBD
9023,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.08.0002,5,5.1,5.1.01,5.1.01.01,5.1.01.01.08,5.1.01.01.08.0002,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Pembulatan Gaji PPPK,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,530400.0,829,II,2025,RINCIAN_APBD
9024,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.09.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.09,5.1.01.01.09.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Iuran Jaminan Kesehatan PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,434000000.0,829,II,2025,RINCIAN_APBD
9025,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.09.0002,5,5.1,5.1.01,5.1.01.01,5.1.01.01.09,5.1.01.01.09.0002,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Iuran Jaminan Kesehatan PPPK,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,51800000.0,829,II,2025,RINCIAN_APBD
9026,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.10.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.10,5.1.01.01.10.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Iuran Jaminan Kecelakaan Kerja PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,13440000.0,829,II,2025,RINCIAN_APBD
9027,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.10.0002,5,5.1,5.1.01,5.1.01.01,5.1.01.01.10,5.1.01.01.10.0002,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Iuran Jaminan Kecelakaan Kerja PPPK,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,3500000.0,829,II,2025,RINCIAN_APBD
9028,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.11.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.11,5.1.01.01.11.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Iuran Jaminan Kematian PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,40600000.0,830,II,2025,RINCIAN_APBD
9029,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.01.11.0002,5,5.1,5.1.01,5.1.01.01,5.1.01.01.11,5.1.01.01.11.0002,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Iuran Jaminan Kematian PPPK,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,8400000.0,830,II,2025,RINCIAN_APBD
9030,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.02.01.0001,5,5.1,5.1.01,5.1.01.02,5.1.01.02.01,5.1.01.02.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Tambahan Penghasilan berdasarkan Beban Kerja PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,910084000.0,830,II,2025,RINCIAN_APBD
9031,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.01.02.05.0001,5,5.1,5.1.01,5.1.01.02,5.1.01.02.05,5.1.01.02.05.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Tambahan Penghasilan berdasarkan Prestasi Kerja PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,6962438000.0,830,II,2025,RINCIAN_APBD
9032,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.05.01.0014,5,5.1,5.1.02,5.1.02.05,5.1.02.05.01,5.1.02.05.01.0014,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Uang Meugang,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,265860000.0,830,II,2025,RINCIAN_APBD
9033,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0071,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0071,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Lembur,: Jumlah Dokumen Hasil Penyediaan Administrasi Pelaksanaan Tugas ASN,234630000.0,830,II,2025,RINCIAN_APBD
9034,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.12.0003,5,5.1,5.1.02,5.1.02.02,5.1.02.02.12,5.1.02.02.12.0003,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Bimbingan Teknis,: Jumlah Dokumen Hasil Penyediaan Administrasi Pelaksanaan Tugas ASN,50000000.0,830,II,2025,RINCIAN_APBD
9035,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0075,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0075,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Pakaian Batik Tradisional,: Jumlah Paket Pakaian Dinas Beserta Atribut Kelengkapan,55000000.0,831,II,2025,RINCIAN_APBD
9036,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0031,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0031,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Listrik,: Jumlah Paket Komponen Instalasi Listrik/Penerangan Bangunan Kantor yang Disediakan,26436300.0,831,II,2025,RINCIAN_APBD
9037,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.2.02.10.02.0005,5,5.2,5.2.02,5.2.02.10,5.2.02.10.02,5.2.02.10.02.0005,6,Sub Rincian Objek,BELANJA,Belanja Modal,Belanja Modal Peralatan Komputer Lainnya,: Jumlah Paket Peralatan dan Perlengkapan Kantor yang Disediakan,87500000.0,831,II,2025,RINCIAN_APBD
9038,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,: Jumlah Paket Bahan Logistik Kantor yang Disediakan,38296815.0,831,II,2025,RINCIAN_APBD
9039,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0025,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0025,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,: Jumlah Paket Bahan Logistik Kantor yang Disediakan,20733399.0,831,II,2025,RINCIAN_APBD
9040,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah Paket Bahan Logistik Kantor yang Disediakan,2640000.0,831,II,2025,RINCIAN_APBD
9041,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0029,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0029,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer,: Jumlah Paket Bahan Logistik Kantor yang Disediakan,50932408.0,831,II,2025,RINCIAN_APBD
9042,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah Paket Bahan Logistik Kantor yang Disediakan,60560000.0,831,II,2025,RINCIAN_APBD
9043,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0053,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0053,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Jamuan Tamu,: Jumlah Paket Bahan Logistik Kantor yang Disediakan,38250000.0,831,II,2025,RINCIAN_APBD
9044,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0054,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0054,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Penambah Daya Tahan Tubuh,: Jumlah Paket Bahan Logistik Kantor yang Disediakan,37240000.0,831,II,2025,RINCIAN_APBD
9045,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0058,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0058,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Aktivitas Lapangan,: Jumlah Paket Bahan Logistik Kantor yang Disediakan,4200000.0,831,II,2025,RINCIAN_APBD
9046,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,: Jumlah Paket Barang Cetakan dan Penggandaan yang Disediakan,2905000.0,832,II,2025,RINCIAN_APBD
9047,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0025,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0025,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,: Jumlah Paket Barang Cetakan dan Penggandaan yang Disediakan,3052500.0,832,II,2025,RINCIAN_APBD
9048,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah Paket Barang Cetakan dan Penggandaan yang Disediakan,27824504.0,832,II,2025,RINCIAN_APBD
9049,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0062,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0062,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Langganan Jurnal/Surat Kabar/Majalah,: Jumlah Dokumen Bahan Bacaan dan Peraturan Perundang-Undangan yang Disediakan,15300000.0,832,II,2025,RINCIAN_APBD
9050,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,: Jumlah Laporan Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD,796334000.0,832,II,2025,RINCIAN_APBD
9051,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.04.01.0003,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0003,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Dalam Kota,: Jumlah Laporan Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD,20335000.0,832,II,2025,RINCIAN_APBD
9052,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0027,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0027,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Benda Pos,: Jumlah Laporan Penyediaan Jasa Surat Menyurat,20000000.0,833,II,2025,RINCIAN_APBD
9053,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0064,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0064,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Paket/Pengiriman,: Jumlah Laporan Penyediaan Jasa Surat Menyurat,6552000.0,833,II,2025,RINCIAN_APBD
9054,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0060,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0060,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Tagihan Air,": Jumlah Laporan Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik yang Disediakan",7500000.0,833,II,2025,RINCIAN_APBD
9055,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0061,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0061,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Tagihan Listrik,": Jumlah Laporan Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik yang Disediakan",506959314.0,833,II,2025,RINCIAN_APBD
9056,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0063,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0063,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Kawat/Faksimili/Internet/TV Berlangganan,": Jumlah Laporan Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik yang Disediakan",188796000.0,833,II,2025,RINCIAN_APBD
9057,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0026,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Tenaga Administrasi,: Jumlah Laporan Penyediaan Jasa Pelayanan Umum Kantor yang Disediakan,393600000.0,833,II,2025,RINCIAN_APBD
9058,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0030,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0030,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Tenaga Kebersihan,: Jumlah Laporan Penyediaan Jasa Pelayanan Umum Kantor yang Disediakan,132000000.0,833,II,2025,RINCIAN_APBD
9059,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0031,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0031,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Tenaga Keamanan,: Jumlah Laporan Penyediaan Jasa Pelayanan Umum Kantor yang Disediakan,193200000.0,833,II,2025,RINCIAN_APBD
9060,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0033,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0033,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Tenaga Supir,: Jumlah Laporan Penyediaan Jasa Pelayanan Umum Kantor yang Disediakan,39600000.0,833,II,2025,RINCIAN_APBD
9061,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0051,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0051,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Pengolahan Sampah,: Jumlah Laporan Penyediaan Jasa Pelayanan Umum Kantor yang Disediakan,4480000.0,833,II,2025,RINCIAN_APBD
9062,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0080,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0080,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Honorarium Penanggungjawaban Pengelola Keuangan,: Jumlah Laporan Penyediaan Jasa Pelayanan Umum Kantor yang Disediakan,422328000.0,833,II,2025,RINCIAN_APBD
9063,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0081,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0081,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Honorarium Pengadaan Barang/Jasa,: Jumlah Laporan Penyediaan Jasa Pelayanan Umum Kantor yang Disediakan,8160000.0,833,II,2025,RINCIAN_APBD
9064,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.02.0006,5,5.1,5.1.02,5.1.02.02,5.1.02.02.02,5.1.02.02.02.0006,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Iuran Jaminan Kecelakaan Kerja bagi Non ASN,: Jumlah Laporan Penyediaan Jasa Pelayanan Umum Kantor yang Disediakan,2730000.0,834,II,2025,RINCIAN_APBD
9065,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.02.0007,5,5.1,5.1.02,5.1.02.02,5.1.02.02.02,5.1.02.02.02.0007,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Iuran Jaminan Kematian bagi Non ASN,: Jumlah Laporan Penyediaan Jasa Pelayanan Umum Kantor yang Disediakan,3570000.0,834,II,2025,RINCIAN_APBD
9066,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0067,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0067,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,"Belanja Pembayaran Pajak, Bea, dan Perizinan",: Jumlah Kendaraan Dinas Operasional atau Lapangan yang Dipelihara dan Dibayarkan Pajak dan Perizinannya,37420080.0,834,II,2025,RINCIAN_APBD
9067,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.2.03.01.01.0001,5,5.2,5.2.03,5.2.03.01,5.2.03.01.01,5.2.03.01.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Modal,Belanja Modal Bangunan Gedung Kantor,: Jumlah Gedung Kantor dan Bangunan Lainnya yang Dipelihara/Direhabilitasi,166862935.0,834,II,2025,RINCIAN_APBD
9068,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0004,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0004,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Bahan-Bahan Bakar dan Pelumas,: Jumlah Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya yang Dipelihara/Direhabilitasi,3985000.0,834,II,2025,RINCIAN_APBD
